time,value
32966,1.021263242
33012,1.02718544
33279,0.955448329
33408,0.729454875
33426,0.975638688
33441,0.861752212
33701,0.967206895
33709,0.79432106
33803,0.881649971
33859,0.954913378
33864,0.985983789
33866,0.960086823
33886,0.871925354
34021,0.87141335
34089,0.806849301
34107,0.970950246
34197,0.845193207
34281,0.841599941
34464,0.769560695
34475,0.787704647
34499,0.95348525
34623,0.909506619
34877,0.807138205
34909,0.917736888
34931,0.93518281
34947,0.822443366
34949,0.760757565
34951,0.864992857
34967,0.820087552
35046,1.023831606
35114,0.84889555
35140,0.90013361
35217,0.821286917
35377,0.919870377
35464,0.959675252
35477,0.970902205
35551,0.995380878
35579,0.825048566
35635,0.784166574
35704,0.801136732
35764,0.674214244
35874,0.963506818
35913,1.001958489
35948,0.889316976
36008,0.858508348
36186,0.658771038
36501,0.840304255
36612,1.01944828
36631,0.835217595
36686,0.856411457
36694,1.026704073
36886,0.849369287
36888,0.743280888
36891,0.929293513
36903,0.814198792
36917,1.05526185
36996,0.917466342
37065,0.833525658
37079,1.157299876
37116,0.951805413
37182,0.975528717
37498,0.849531651
37574,1.028618693
37647,0.835558832
37674,0.884792447
37749,0.839534879
37803,0.943238318
37808,1.012601137
37937,0.78304249
38386,0.988277674
38387,0.909395576
38408,0.937465966
38487,0.955012083
38518,1.03398633
38563,0.820767879
38805,0.997779131
38839,0.971452355
38880,0.916242123
38898,0.931685686
39025,0.962444305
39238,0.791122317
39477,0.878449976
39551,0.910647988
39588,0.960002542
39601,0.945690751
39712,0.84203881
39811,0.990365326
40030,0.984958231
40110,0.826933146
40174,0.873989582
40236,0.88552475
40249,0.964191794
40285,0.974773943
40326,0.983952761
40332,0.738069177
40416,0.964711428
40522,0.84938091
40540,1.020669937
40593,0.777299404
40617,0.863760829
40793,1.019495487
40801,0.816518784
40849,1.02850163
40883,0.98767972
40921,0.889527559
40942,0.898871064
41043,0.86927557
41070,0.90449661
41073,0.865864575
41077,0.920885801
41263,0.921574831
41291,0.923932672
41374,0.792516828
41473,0.873186827
41536,0.804805875
41541,0.788599849
41566,0.937096536
41610,0.997456074
41654,0.884431124
41772,1.023591399
41912,0.895765007
41968,0.874391496
42012,0.942189515
42051,0.979021311
42118,0.849378467
42128,0.828367472
42131,1.039134264
42430,0.809125662
42461,0.949437857
42535,1.041476607
42855,0.936795175
42869,0.90438211
42900,0.866331697
42951,1.06867516
43138,0.903038144
43231,0.979986072
43234,0.899023831
43296,0.706532955
43554,0.939359665
43611,0.800875306
43777,0.893872023
43880,0.830540717
44180,0.933771849
44255,0.856121182
44283,0.787248015
44349,0.719437778
44363,0.869096994
44413,0.956241727
44463,0.983764648
44472,0.892869115
44484,0.905661523
44522,0.674564362
44624,0.894371867
44711,1.001076818
44724,0.897620142
44730,0.867786527
44761,0.92866385
44976,0.910444498
45014,0.845786452
45045,0.911057353
45385,0.811447859
45427,0.795427561
45530,0.891884267
45571,0.953735471
45757,0.929720879
45963,0.833717585
45975,0.87582767
46274,1.072393537
46441,0.917807102
46492,0.863809645
46504,0.779955506
46610,0.913035512
46722,0.757361174
46874,0.992068529
46890,0.935312867
46910,0.828956664
47012,0.876601875
47017,0.93655467
47032,0.757283092
47046,0.686006308
47063,0.768261135
47067,0.789444447
47083,0.906429231
47112,0.941416979
47159,0.875808299
47178,0.838017821
47304,0.902537763
47348,0.961648941
47459,0.269823968
47546,0.916676641
47611,0.98148489
47625,0.872362018
47777,0.896562696
47999,0.759744525
48189,0.875538349
48198,0.86846602
48247,0.979621291
48385,1.02077198
48510,0.879686952
48635,0.883797526
48696,0.902365685
48717,0.76623106
48843,0.909792781
49093,0.85244143
49105,0.834875584
49165,0.792649925
49201,0.702949286
49268,1.06333077
49314,1.096715212
49361,0.958035588
49483,0.951027513
49527,0.79985249
49691,0.656069338
49702,0.784210265
49752,0.853127837
49853,0.755122423
49864,0.825194478
49961,0.925180912
49975,0.900643706
49989,0.906527698
50010,0.986963093
50171,0.762576282
50261,0.842880011
50322,0.747530699
50440,0.843361259
50505,0.875257134
50598,0.937916279
50603,0.890985668
50639,0.774284005
50697,0.962595105
50752,0.898770332
50761,0.714335799
50763,0.805390358
50819,0.901126742
50899,0.916506112
51094,0.759815454
51468,0.770651162
51600,0.813725889
51797,0.967094004
51930,0.729623079
51936,0.93257153
51950,0.823980212
51971,0.944982767
52013,0.834189475
52229,0.862734616
52263,0.741964877
52352,0.9377321
52364,0.708504617
52399,0.928402543
52539,0.859657824
52547,0.889106214
52641,0.85136497
52666,0.870777488
52967,0.997520149
53065,0.956146598
53076,0.833374023
53082,0.944956779
53254,0.844606161
53623,0.902294695
53810,0.933380723
53982,1.0141505
54041,0.918540537
54147,0.680092216
54265,0.796920657
54458,0.92377907
54588,0.910615563
54592,0.935889781
54605,1.043449759
54766,0.792950392
55065,0.720331192
55079,0.894878507
55120,0.767665386
55148,0.947480559
55157,0.989827514
55261,0.758018136
55367,1.028489113
55499,0.878908038
55583,0.833421826
55586,0.815609336
55607,0.922037482
55629,0.953952491
55718,0.96309793
55870,0.84611845
55982,0.874584317
56011,0.792608321
56132,0.958410561
56168,0.813292921
56210,0.891841888
56274,0.791933835
56291,0.873672724
56319,0.986127138
56477,0.843506098
56481,0.901254773
56487,0.888600588
56761,0.795908689
56791,0.947970212
56793,0.850044012
56932,0.772225261
56959,0.888012052
57066,0.815752149
57301,0.807993293
57412,0.843974829
57451,0.962680995
57585,0.807033181
57781,0.783199668
57792,0.846164346
57898,1.046601772
57944,0.862905145
57966,0.982921362
57978,1.043674469
58170,0.891778529
58367,0.8260957
58397,0.983826399
58405,0.90626967
58447,0.772255778
58615,0.940631568
58655,0.912342668
58730,0.926834762
58766,0.811965346
58865,1.020249963
59057,0.848438501
59272,0.882953644
59340,0.865895629
59485,0.940870345
59553,0.9513852
59555,0.813634634
59693,0.957318246
59898,1.064853191
59972,0.920185328
60001,0.867643833
60014,1.029916525
60125,0.903840244
60179,0.995602489
60280,0.969420969
60431,0.819459319
60958,0.902339339
61178,0.903599024
61219,0.939064026
61386,0.867070675
61395,0.844444871
61398,0.952938557
61511,0.910349071
61660,1.051940203
61725,0.846563578
61742,0.762683511
61808,1.002413034
61904,0.695141137
61906,0.889633417
61941,0.928545773
61969,0.782399893
61990,0.809385061
61991,1.027370453
62052,0.931209028
62081,0.8576442
62344,0.980513573
62386,0.897141695
62487,0.859514832
62558,0.8690871
62560,0.849779606
62693,0.947419763
62820,0.92456466
62835,0.767555714
62968,0.883436561
63071,0.843047857
63150,0.861478746
63161,0.809923708
63184,1.098165035
63248,1.054175377
63568,0.727067113
63622,0.975674152
63687,0.785377145
63873,0.89623642
63905,0.882496357
63968,0.889128327
64091,0.815822482
64128,0.863302946
64499,0.834019661
64598,0.857018709
64629,0.865626574
64894,0.779408157
64928,0.778826535
65325,0.902818084
65372,0.834937751
65417,0.834133625
65445,0.828178287
65448,0.854044437
65558,0.979257226
65684,0.795410275
65722,0.840399146
65753,0.912567079
65765,0.85126555
65820,0.946819782
65841,1.057147264
65858,0.892297387
65933,0.90331918
65956,0.929322004
65987,0.843137801
66103,0.903372288
66113,0.938372254
66210,0.717994869
66230,0.863660753
66244,0.934237599
66292,0.743977487
66509,0.928877234
66633,0.868691444
66652,0.793012083
66664,0.817523956
66680,0.830532074
66682,0.829177082
66697,0.88346684
66739,0.824617982
66742,0.760516226
66780,0.997913003
67090,0.770577669
67183,1.06603837
67237,0.873621583
67281,0.802001417
67386,0.900844693
67407,0.782241046
67511,0.977278709
67523,0.913207412
67834,0.931246042
67860,1.010476232
67868,0.95185411
67898,0.932848215
67994,0.920569301
68069,0.815793753
68188,0.922391653
68311,0.830618739
68368,0.959812462
68438,1.035669088
68456,0.878536105
68587,0.768534422
68619,0.863856018
68623,0.93129611
68664,0.880429029
68826,1.038586378
68837,0.831247509
69066,0.778003335
69071,0.973615408
69234,0.879071951
69336,0.929794669
69427,0.907932758
69460,0.854147077
69472,0.994762182
69529,0.818651915
69640,0.895920753
69675,1.023810625
69785,0.828561187
69822,0.922547936
70054,1.01546216
70195,1.051687956
70337,0.877072573
70339,0.864212036
70360,0.93394804
70588,0.967648029
70593,0.977834344
70637,0.989054382
70650,0.954331517
70741,0.74434495
70875,0.895824552
70951,0.898293734
70958,1.090504527
71013,0.758933067
71081,0.922079146
71159,0.89041996
71206,0.882463574
71223,0.791022301
71256,0.908634484
71356,0.879811466
71694,0.729546666
71760,0.979778707
71768,0.863480806
71812,0.958857238
71833,0.747199059
71915,1.008259654
71923,0.897177398
72102,0.940098763
72120,0.90801096
72289,1.009684205
72538,0.772681236
72550,0.886928797
72585,0.909209847
72620,0.852535605
72646,0.856339216
72986,0.84556967
73055,0.924188256
73124,0.730881989
73204,0.842252016
73242,0.734501183
73453,0.922565341
73492,0.870555639
73565,0.866629124
73686,0.846910059
73838,0.878854811
73885,0.875531435
73907,0.857125998
73915,0.781370401
73922,0.822235703
73943,1.006421328
74034,0.985038936
74036,0.816359997
74069,0.856911302
74129,0.86248982
74150,0.7556355
74192,1.020378113
74306,0.738080502
74412,0.816971123
74482,0.82479763
74594,0.893812418
74718,0.785440147
74756,0.928103745
74835,0.88393724
74857,0.878384352
75005,0.738529682
75097,0.747133374
75098,1.013990402
75110,0.955180347
75146,0.872726917
75184,0.891740799
75205,0.840139866
75369,0.821880162
75442,0.823182881
75455,0.907594442
75497,0.895773172
75565,0.876247287
75612,0.88634336
75685,0.552659512
75886,0.840649307
75960,0.93901515
76005,0.841706872
76218,0.914972901
76219,0.877563536
76306,0.90713042
76486,0.84784627
76487,0.869839966
76531,0.849293113
76587,1.079503775
76793,0.771875501
76930,0.823848546
76937,0.81867969
77012,1.018316984
77019,0.884195685
77032,0.872044325
77145,0.901367188
77391,0.920748591
77506,0.799354553
77555,0.810388923
77558,0.792144537
77609,0.876602173
77708,0.790642798
77710,1.030721664
77806,0.899360776
77848,0.929632723
77950,0.982892752
78039,0.797595024
78060,0.976457715
78068,0.930869102
78089,0.976179302
78144,0.952801704
78186,1.025236607
78229,1.10229063
78275,0.882129252
78329,0.890741348
78349,0.846687675
78352,1.051366568
78423,0.983215451
78435,0.894392788
78517,0.970604718
78520,0.958983004
78590,0.935079455
78638,0.839683414
78745,0.797672212
78755,1.0449543
78758,0.887528539
78938,0.952727437
78970,0.871752024
79060,0.812732637
79127,0.900833964
79148,0.789876819
79149,0.955482483
79178,0.816299498
79207,1.008471251
