time,value
7607,0.990771353
7638,1.244089127
7644,0.614513218
7660,0.68562305
7727,0.897480071
7730,1.252894759
7756,1.302543521
7761,1.241992354
7794,0.790535927
7795,0.721436501
7821,0.522832155
7838,0.79316175
7842,0.891479909
7850,1.094566941
7855,0.858613133
7856,0.682762325
7862,0.779003561
7882,0.773660123
7895,0.837184072
7901,0.898191571
7926,1.012119889
7929,0.78005594
7986,0.668696284
8032,0.923710525
8046,1.092976093
8054,0.829333425
8078,1.023643255
8096,0.786889076
8122,0.638378561
8144,0.832416892
8163,1.340793967
8164,0.60380584
8192,0.933630884
8216,0.786290944
8229,0.618807554
8255,0.731168628
8277,0.861723244
8283,0.61806345
8291,0.713300884
8296,0.668895781
8352,0.883429468
8363,0.648503065
8377,0.840230882
8397,0.902759254
8411,0.71434027
8416,0.699477911
8457,0.850059628
8491,0.678989232
8504,0.903841496
8521,1.444249511
8530,0.660825372
8548,0.791172445
8554,0.767065287
8563,0.746110976
8618,0.592265248
8620,1.146212697
8627,0.94510746
8659,0.819430292
8663,1.4275527
8694,1.482056737
8700,0.700696945
8718,0.814271748
8724,0.846641779
8752,0.729680479
8754,0.850839615
8776,0.608379722
8778,0.771212399
8788,0.654301524
8799,0.961639404
8823,1.15198791
8833,1.017582655
8865,0.747155666
8870,0.912756026
8877,0.838738978
8888,0.671806931
8894,0.661332846
8917,1.392071843
8921,1.218987226
8985,0.636927128
8990,0.770258069
9006,0.980155468
9033,1.049865723
9049,0.676951885
9058,0.893691063
9070,0.699279189
9117,1.149332643
9121,0.62588799
9152,1.036987066
9190,0.756464362
9203,0.762248993
9212,0.822740138
9222,1.015162349
9226,0.677201569
9252,0.632374942
9291,0.704240441
9303,0.624961793
9305,0.572875798
9312,0.725378871
9327,0.93067503
9336,0.847831666
9345,0.849800229
9359,0.615889013
9365,0.97495544
9372,0.729168057
9377,0.709522128
9387,1.230273962
9441,0.653162956
9443,0.659813643
9456,0.763492584
9472,0.622610629
9488,0.851979792
9490,0.748281837
9538,0.962557256
9547,0.999893546
9556,0.780638874
9566,0.967219472
9593,0.779404879
9601,0.940312982
9607,0.683954
9671,1.038727045
9672,0.60328877
9675,0.67535454
9692,1.181548476
9704,0.68486774
9712,0.78140384
9736,0.802498281
9753,0.726275682
9754,0.633040011
9772,1.118927836
9813,0.922274649
9824,0.616102159
9837,0.632142246
9850,0.89114964
9867,0.991394401
9894,0.807451427
9904,0.736815393
9916,0.934811711
9917,0.852581978
9948,0.900519907
9949,0.856427908
9950,0.969472647
9960,0.65444839
9973,0.986361742
9979,1.141406775
9987,0.588860095
9993,0.681589067
10063,0.762669921
10090,0.862601638
10121,0.933786213
10126,0.873979509
10138,0.684119761
10191,0.643581331
10208,0.657701969
10215,0.580724478
10269,1.28478837
10280,1.128365874
10342,0.815618217
10345,0.686796725
10346,0.756213427
10395,0.680520058
10445,1.09456861
10451,0.696368277
10452,0.753805339
10458,0.703201294
10501,0.569198906
10518,0.652844787
10551,0.770602763
10561,0.899371386
10573,0.752034426
10596,0.887522578
10614,0.658996105
10633,0.918709159
10643,0.818296075
10645,0.980111003
10707,0.688406527
10717,0.993056893
10724,0.71207577
10729,0.701997995
10745,0.860352159
10752,0.625369668
10765,1.025676847
10771,0.725588202
10842,0.870353222
10897,0.817783713
10901,0.694091499
10976,1.220709324
11022,0.739780724
11023,0.903832078
11028,0.722658873
11036,0.659279585
11054,0.72093749
11094,1.540005803
11118,0.575401664
11124,0.750864029
11125,0.635308802
11133,0.735473216
11159,1.016839623
11170,0.840431929
11208,0.794161379
11212,0.657687604
11218,0.886738777
11225,0.863372326
11226,0.722658634
11238,0.727714837
11256,0.754271924
11295,0.580866277
11330,0.816492677
11331,0.648364305
11339,0.632306814
11364,1.038337469
11394,0.768701255
11404,0.760310531
11409,0.662899137
11443,0.661367297
11448,0.643449664
11450,0.927835226
11461,0.809046447
11463,0.671619534
11526,0.707330763
11570,0.581018448
11578,0.713295639
11611,0.59657979
11696,1.209362626
11713,0.901320636
11736,0.694883525
11750,0.92507863
11756,0.955186784
11765,0.899514318
11786,0.60953778
11817,0.864982069
11819,1.943504453
11823,0.977255106
11836,0.603507638
11844,0.567854941
11847,0.566646516
11851,0.761126697
11867,1.003753066
11876,0.684079349
11882,0.794698477
11919,1.434562802
11941,0.707695723
11955,0.710802615
11970,1.466835976
11972,0.734875917
11977,0.708107769
11995,0.609063804
12012,0.642524242
12027,1.094948888
12057,0.853498459
12063,1.119928479
12068,0.6911847
12076,0.694411755
12135,0.704548359
12175,0.960077286
12179,1.040199518
12210,0.673754513
12235,0.977155089
12238,0.800532937
12246,0.656015098
12262,0.603167713
12271,0.65165776
12302,0.763686955
12304,1.197311044
12308,0.980155587
12316,1.22657764
12345,0.938177049
12354,0.643906713
12359,1.155609012
12366,0.587711096
12370,0.707293808
12394,0.970865369
12398,0.843879163
12400,0.941900074
12421,0.87730664
12422,0.909074664
12423,1.158378005
12437,0.772319674
12443,0.665090501
12449,0.903233528
12476,0.970282137
12478,0.693320155
12480,0.630159676
12522,0.727459252
12554,0.680009365
12601,0.835021496
12648,0.684677064
12653,0.525467634
12679,0.658881783
12708,0.590792477
12782,0.936342359
12791,0.865905821
12847,0.6940642
12858,0.641916096
12901,0.673228443
12905,1.542802811
12922,0.628144145
12944,0.628462374
12972,0.841305792
12976,0.589066923
12981,0.591462851
12997,1.360654473
13010,0.627148807
13024,0.726454437
13028,0.757918179
13036,0.562448919
13037,0.640947402
13047,0.892522573
13048,0.766871035
13088,1.055418611
13092,0.678668797
13188,0.616773129
13210,0.732604682
13227,0.634767532
13234,0.674091637
13243,0.638179421
13250,0.726729929
13261,0.736002624
13295,0.885309041
13304,0.555484295
13349,0.798641145
13388,0.822217345
13418,0.907849431
13455,0.718933105
13522,0.880198121
13531,0.799107492
13532,1.529436827
13550,0.645404518
13558,0.711503029
13576,0.650039434
13588,0.581715584
13623,0.738061726
13642,0.949595988
13644,0.620377064
13646,0.548758447
13647,0.695117593
13660,0.69879365
13702,0.819678783
13716,0.673786938
13736,0.705220997
13759,0.733151793
13781,0.716522872
13802,1.064454794
13831,0.874492109
13849,0.864462018
13874,0.755172908
13890,1.019441843
13916,0.709491611
13971,0.643280029
13980,0.901973784
14006,0.701847315
14035,0.605825067
14046,0.705453515
14102,0.691436708
14113,0.519396186
14116,0.887537479
14127,0.747109473
14133,0.762508094
14140,0.760043502
14158,0.780321598
14177,0.957655013
14188,0.738223076
14194,0.623152614
14206,0.556396484
14217,1.235140204
14223,0.697958648
14224,0.718220115
14258,0.73196888
14265,0.797933936
14349,0.801721632
14354,0.680928469
14361,0.587733686
14366,0.684468031
14367,0.662575781
14375,0.637042701
14388,0.763794959
14399,0.684738636
14400,1.109873891
14405,0.731485724
14419,0.59708029
14427,0.895049036
14428,0.923518658
14436,0.53465575
14494,0.971055686
14496,0.906525373
14535,0.604492009
14536,0.788724065
14548,0.711365759
14577,0.753587604
14623,1.231555223
14645,0.724642932
14722,0.836410582
14745,0.92310679
14760,0.826625884
14777,1.517238855
14785,0.671455085
14819,0.855768383
14840,0.666994452
14851,1.003840327
14864,1.022759795
14868,0.761506438
14899,0.653336883
14904,0.862712443
14910,0.664438009
14921,0.997416675
14925,0.610514164
14940,1.011247039
14954,0.948687494
15019,0.664880812
15065,0.738088369
15066,0.838110328
15070,0.690671206
15098,0.583328187
15110,1.184111953
15120,0.660803974
15124,0.713529468
15138,1.134067655
15153,0.638231397
15176,0.973212838
15185,0.926900208
15199,1.044022918
15318,0.656522989
15334,0.606083155
15348,0.576677322
15362,0.736075997
15371,0.703724802
15400,0.761907935
15419,0.719164431
15435,0.682942331
15441,0.851502597
15456,0.724192858
15462,0.845625341
15463,0.691333413
15490,0.654357433
15492,0.652817607
15500,0.745504558
15529,0.60380429
15610,0.630415142
15633,0.758636355
15638,0.596728086
15668,0.645050943
15700,0.612968504
15712,1.088950872
15722,0.664857686
15749,0.699612439
15760,0.836644232
15783,0.906882644
15790,0.657560468
15793,0.944073319
15801,0.700687349
15806,0.676069438
15814,0.719293773
15820,0.630249739
15831,0.585109353
15873,1.027086735
15875,0.64509356
15921,0.568368137
15922,0.738568664
15962,0.540100813
15980,1.052531004
16013,0.65050143
16032,0.569306612
16042,0.839345932
16076,0.580250919
16105,0.691252291
16108,1.773428321
16117,0.652232826
16125,0.57074368
16150,1.053030849
16185,0.760464251
16186,0.73198384
16236,0.712046862
16239,1.305620074
16241,1.593851686
16247,0.963205338
16313,0.835267782
16344,0.648549855
16346,0.825933218
16392,0.627292931
16395,0.703190506
16411,0.787264287
16412,0.753651798
16414,0.918768287
16427,1.028890491
16484,0.924892545
16487,1.00618577
16554,0.707367182
16603,0.615772784
16605,0.613529146
16615,0.870065153
16650,1.349601269
16659,0.86311084
16731,0.749191165
16735,0.700816333
16793,0.675370753
16816,0.764595151
16834,0.645285428
16864,0.662906706
16866,0.801031411
16880,0.991382122
16883,0.763654113
16907,0.782416165
16947,0.744892955
16951,0.858004689
17002,1.177854538
17016,0.730379105
17043,1.217682362
17054,0.674180567
17057,0.58929044
17076,1.076002121
17120,0.999250889
17126,0.644235551
17127,1.066024423
17143,0.65308845
17155,0.693022728
17167,0.648623705
17191,1.010140181
17207,0.971327424
17229,1.101083279
17231,0.601112843
17250,0.806911409
17263,0.724075019
17264,0.628326535
17266,0.864042103
17273,0.886156261
17281,0.690256953
17394,0.636626065
17423,0.877964914
17431,0.941373885
17432,0.572397292
17515,0.748601556
17522,1.203117013
17563,0.691553652
17617,0.601128042
17632,0.620066583
17633,0.715044737
17648,0.793630421
17649,1.001171947
17671,0.592985094
17688,0.584204495
17697,0.752420604
17731,1.223435163
17761,0.616658032
17768,1.166709661
17814,0.711978853
17863,0.639199018
17873,0.709939599
17880,0.593896151
17881,0.552466869
17885,0.774194181
17921,0.717550814
17924,0.937677503
17935,0.615327358
17952,0.803827167
17964,0.83235997
17988,0.589732289
18005,0.625999629
18008,0.752251685
18035,0.575038433
18042,1.096165776
18064,0.806300581
18080,0.538275123
18085,0.802194715
18088,0.883038521
18109,0.844155431
18121,1.904204011
18129,0.657455981
18133,0.705113947
18137,0.639523983
18207,0.608769715
18276,0.674198985
18305,0.607437491
18328,1.120387554
18332,1.067358851
18338,1.086484075
18345,0.670607507
18351,0.566424489
18366,0.63568604
18374,0.824593246
18404,0.743759751
18405,0.701443851
18417,0.986177862
18429,0.664240658
18437,0.568370163
18439,1.069070578
