time,value
3526,0.341204196
3566,0.279396474
3569,0.399181545
3576,0.273045659
3600,0.350040853
3613,0.310232282
3614,0.245104432
3616,0.338791758
3654,0.322743177
3657,0.386817634
3659,0.331555903
3661,0.240443379
3664,0.266107053
3668,0.305096805
3671,0.354381561
3690,0.285148263
3712,0.234954804
3717,0.392213255
3761,0.209868446
3782,0.280376464
3848,0.347023845
3850,0.312770069
3869,0.338411689
3902,0.242397726
3911,0.335142761
3915,0.221601605
3921,0.269333482
3933,0.298435628
3936,0.358956635
3975,0.366517663
3981,0.275794476
4012,0.371912867
4014,0.264434665
4023,0.264756799
4034,0.235732734
4040,0.227074668
4047,0.238587707
4084,0.361209393
4109,0.344296277
4115,0.382361472
4121,0.266139865
4124,0.346790731
4146,0.365854502
4181,0.336699605
4192,0.240446821
4227,0.335250974
4249,0.280214489
4257,0.219182655
4318,0.343637764
4328,0.268511236
4395,0.326539844
4443,0.353835136
4454,0.372540474
4466,0.251448095
4525,0.197021946
4535,0.290236533
4539,0.233973682
4564,0.339655757
4609,0.253744096
4612,0.236767709
4649,0.310183227
4659,0.326429963
4686,0.25089395
4690,0.335020036
4692,0.332663536
4698,0.173497662
4707,0.412745953
4730,0.3047387
4737,0.244204774
4759,0.251205355
4776,0.348117501
4777,0.285886109
4807,0.303088069
4830,0.309471488
4832,0.297112912
4835,0.283572346
4836,0.325640142
4844,0.243956238
4882,0.33854264
4895,0.230116263
4910,0.279852897
4929,0.183164716
4940,0.277221859
4949,0.378170609
4980,0.316497952
4991,0.292448282
5047,0.202197865
5066,0.252116263
5079,0.302347451
5088,0.245895728
5090,0.225986481
5132,0.364860743
5136,0.281138688
5140,0.24239473
5151,0.22947444
5154,0.35263443
5155,0.284633636
5187,0.29165107
5200,0.217867941
5218,0.275819182
5225,0.239655778
5238,0.150970727
5253,0.288840055
5262,0.474419653
5265,0.235502362
5295,0.249828964
5319,0.170198068
5322,0.161254093
5324,0.309883475
5328,0.322724342
5362,0.205441132
5370,0.304559857
5393,0.358341783
5403,0.261036813
5445,0.21514447
5454,0.197169513
5459,0.319889903
5504,0.31192106
5509,0.262802154
5521,0.235716999
5567,0.231906652
5667,0.244588539
5730,0.320968479
5758,0.320353687
5781,0.308909357
5832,0.296230376
5866,0.259483576
5879,0.229392961
5948,0.281514615
5956,0.247831583
5964,0.180927247
5981,0.322522432
5997,0.31680423
6009,0.33208257
6045,0.213478267
6053,0.195315242
6078,0.202172503
6111,0.289474845
6113,0.394276857
6133,0.169032037
6138,0.29328531
6140,0.301890671
6142,0.287806123
6168,0.32212919
6225,0.393630147
6243,0.202300057
6279,0.287551194
6281,0.20591858
6300,0.302526534
6332,0.224899113
6334,0.309771478
6358,0.255513191
6359,0.203709215
6364,0.254359424
6369,0.354152858
6443,0.309820592
6459,0.217999846
6473,0.247174412
6491,0.321680248
6528,0.316245198
6531,0.235811174
6546,0.228473693
6551,0.22383742
6564,0.237891734
6569,0.249669403
6585,0.306378543
6590,0.24010998
6595,0.208413988
6599,0.324156165
6615,0.246842787
6649,0.216222048
6673,0.250821412
6720,0.260435045
6730,0.286140591
6734,0.24974139
6750,0.340075314
6761,0.160478607
6785,0.23681061
6802,0.334611416
6821,0.248518229
6842,0.288948357
6850,0.262795866
6859,0.387561262
6875,0.227209136
6916,0.340602219
6919,0.246796623
6930,0.258772463
6937,0.109380521
6975,0.31152004
6991,0.367591292
6996,0.29927516
6998,0.099306017
7018,0.336132377
7029,0.214989603
7044,0.225860596
7054,0.281624556
7117,0.22691372
7120,0.217520565
7126,0.256968856
7164,0.283384889
7178,0.359161824
7180,0.274618089
7207,0.244659901
7225,0.241583109
7253,0.232789576
7274,0.302207023
7308,0.275826454
7334,0.221724778
7338,0.224253356
7353,0.310422838
7367,0.371439874
7424,0.307490766
7435,0.249630228
7436,0.213787317
7464,0.163204744
7468,0.197602808
7470,0.317334294
7482,0.271082103
7506,0.27106446
7518,0.196987599
7526,0.179957792
7532,0.292323112
7543,0.225618973
7551,0.181743756
7553,0.246775702
7593,0.414320529
7602,0.236263454
7604,0.18998006
7607,0.199120432
7638,0.308078825
7644,0.257443696
7660,0.180201456
7727,0.177599251
7730,0.177146718
7756,0.208269984
7761,0.288196504
7794,0.276491702
7795,0.199303225
7821,0.133163154
7838,0.127409101
7842,0.368790001
7850,0.211576045
7855,0.284318984
7856,0.237297863
7862,0.191980064
7882,0.250416517
7895,0.292469561
7901,0.237416744
7926,0.249413982
7929,0.400854141
7986,0.356821626
8032,0.241448045
8046,0.265885711
8054,0.216350481
8078,0.284649193
8096,0.315067858
8122,0.145684093
8144,0.278977185
8163,0.343862981
8164,0.218872488
8192,0.284946382
8216,0.218257189
8229,0.163533285
8255,0.154073268
8277,0.150582761
8283,0.194244266
8291,0.288941681
8296,0.235181764
8352,0.233384296
8363,0.167772517
8377,0.235066324
8397,0.316917598
8411,0.235265419
8416,0.221444726
8457,0.18149285
8491,0.165751368
8504,0.192304924
8521,0.357450694
8530,0.199818373
8548,0.316130996
8554,0.243694142
8563,0.188136369
8618,0.201623678
8620,0.295426577
8627,0.216566131
8659,0.261190414
8663,0.333863765
8694,0.27663523
8700,0.256273866
8718,0.329962671
8724,0.213841975
8752,0.178704977
8754,0.260821164
8776,0.177983791
8778,0.268888056
8788,0.234880999
8799,0.186170548
8823,0.2731058
8833,0.290104896
8865,0.232158214
8870,0.149476901
8877,0.195332378
8888,0.240209669
8894,0.233611196
8917,0.244375497
8921,0.36955601
8985,0.233409315
8990,0.220535398
9006,0.180758357
9033,0.238278389
9049,0.197935313
9058,0.271737844
9070,0.154680774
9117,0.265028954
9121,0.217878878
9152,0.262910336
9190,0.238363326
9203,0.298595011
9212,0.229203045
9222,0.217706487
9226,0.203051716
9252,0.261176616
9291,0.221176416
9303,0.122587398
9305,0.17013827
9312,0.205064803
9327,0.258536905
9336,0.245864898
9345,0.195917845
9359,0.186048657
9365,0.27576682
9372,0.233409062
9377,0.23274529
9387,0.183706462
9441,0.278386563
9443,0.272160053
9456,0.243257165
9472,0.180950716
9488,0.252087504
9490,0.277240217
9538,0.209249169
9547,0.188415706
9556,0.271916598
9566,0.140381992
9593,0.247147992
9601,0.330370426
9607,0.186626077
9671,0.157217041
9672,0.218242094
9675,0.165407419
9692,0.221476227
9704,0.306600094
9712,0.294466764
9736,0.142545074
9753,0.233694479
9754,0.187363788
9772,0.232447937
9813,0.31399262
9824,0.259020984
9837,0.159977198
9850,0.250477672
9867,0.222710103
9894,0.265590966
9904,0.095420517
9916,0.258323669
9917,0.274642587
9948,0.232949227
9949,0.228021994
9950,0.225769967
9960,0.205119297
9973,0.198161528
9979,0.242438689
9987,0.151478827
9993,0.24085702
10063,0.212362289
10090,0.192807421
10121,0.24087736
10126,0.216635957
10138,0.189789653
10191,0.232339591
10208,0.170067713
10215,0.214674145
10269,0.136518285
10280,0.24613148
10342,0.175501421
10345,0.33071655
10346,0.253616631
10395,0.207544535
10445,0.265880108
10451,0.323036611
10452,0.208090842
10458,0.24709937
10501,0.226422369
10518,0.258731216
10551,0.147629574
10561,0.134052783
10573,0.200881511
10596,0.19882533
10614,0.279310197
10633,0.324869692
10643,0.144821867
10645,0.246453762
10707,0.20860675
10717,0.241526484
10724,0.157315224
10729,0.233638287
10745,0.258692265
10752,0.238609776
10765,0.226059318
10771,0.241699651
10842,0.237840921
10897,0.232349366
10901,0.187805638
10976,0.220584199
11022,0.1742616
11023,0.192057133
11028,0.20013243
11036,0.193687409
11054,0.290935338
11094,0.265136689
11118,0.192696989
11124,0.159954876
11125,0.151667222
11133,0.223881453
11159,0.195487976
11170,0.233872265
11208,0.116061628
11212,0.341612875
11218,0.293018758
11225,0.26317507
11226,0.203391314
11238,0.246195003
11256,0.177105784
11295,0.198470116
11330,0.23940672
11331,0.162004381
11339,0.300964952
11364,0.327830076
11394,0.158450633
11404,0.276166081
11409,0.217433333
11443,0.211849362
11448,0.187296107
11450,0.217481032
11461,0.278609663
11463,0.148185372
11526,0.145128012
11570,0.176690817
11578,0.129444957
11611,0.133425206
11696,0.42030257
11713,0.230240166
11736,0.202977806
11750,0.335849822
11756,0.256967276
11765,0.134878486
11786,0.258884639
11817,0.198413834
11819,0.226808637
11823,0.186536804
11836,0.131795794
11844,0.166495889
11847,0.188638255
11851,0.234771833
11867,0.218046218
11876,0.24717319
11882,0.209165037
11919,0.210232735
11941,0.228465587
11955,0.21167247
11970,0.230658174
11972,0.187812805
11977,0.123175241
11995,0.221417159
12012,0.152076215
12027,0.167388558
12057,0.229632512
12063,0.221479431
12068,0.276808858
12076,0.129816964
12135,0.24491787
12175,0.279341847
12179,0.241764367
12210,0.207717389
12235,0.165410787
12238,0.174184233
12246,0.308484316
12262,0.181683958
12271,0.147825271
12302,0.316648096
12304,0.181285262
12308,0.199051052
12316,0.150778547
12345,0.207457185
12354,0.239382744
12359,0.157264501
12366,0.104195736
12370,0.194082469
12394,0.144791871
12398,0.227696627
12400,0.253809333
12421,0.201102078
12422,0.091936007
12423,0.226898402
12437,0.219510794
12443,0.164545357
12449,0.166759759
12476,0.128160566
12478,0.212823868
12480,0.137535229
12522,0.120228872
12554,0.164634556
12601,0.163692743
12648,0.205107152
12653,0.184851855
12679,0.218175456
12708,0.18263039
12782,0.179083124
12791,0.235948473
12847,0.131163895
12858,0.23308447
12901,0.142892867
12905,0.194431186
12922,0.138165787
12944,0.195420772
12972,0.248951912
12976,0.18526575
12981,0.180355549
12997,0.200793743
13010,0.202053368
13024,0.1987257
13028,0.200974762
13036,0.139373839
13037,0.317149639
13047,0.286434054
13048,0.186191738
13088,0.197563261
13092,0.213171989
13188,0.147757277
13210,0.205090865
13227,0.151161969
13234,0.164508432
13243,0.137539968
13250,0.143882513
13261,0.185830191
13295,0.225077748
13304,0.209949031
13349,0.204056859
13388,0.219673038
13418,0.155599117
13455,0.132293463
13522,0.271366388
13531,0.235992774
13532,0.215974599
13550,0.236786231
13558,0.254114717
13576,0.182804286
13588,0.24481675
13623,0.214956999
13642,0.1766752
13644,0.17021668
13646,0.112699807
13647,0.208169028
13660,0.298143476
13702,0.169738814
13716,0.182649717
13736,0.145854563
13759,0.20343259
13781,0.192227542
13802,0.208178893
13831,0.196538925
13849,0.164177597
13874,0.213567868
13890,0.233889133
13916,0.22685343
13971,0.120818801
13980,0.176726028
14006,0.197187945
14035,0.172930717
14046,0.151832163
14102,0.245771319
14113,0.147413179
14116,0.272300512
14127,0.210831627
14133,0.236744314
14140,0.130903319
14158,0.217007026
14177,0.222097918
14188,0.241824642
14194,0.166725025
14206,0.151181161
14217,0.211395264
14223,0.162593752
14224,0.154027119
14258,0.264746696
14265,0.178026348
14349,0.342947185
14354,0.258648932
14361,0.207070798
14366,0.193083048
14367,0.194729343
14375,0.147432327
14388,0.204975158
14399,0.136993185
14400,0.226114824
14405,0.139010012
14419,0.164584517
14427,0.209439993
14428,0.209379315
14436,0.144625247
14494,0.244487926
14496,0.186755776
14535,0.223958224
14536,0.153961107
14548,0.161876947
14577,0.276502132
14623,0.252350032
14645,0.144622877
14722,0.191769868
14745,0.27174744
14760,0.171679839
14777,0.294553697
14785,0.095842041
14819,0.22018376
14840,0.236569315
14851,0.190684617
14864,0.241987348
14868,0.163208157
14899,0.149713695
14904,0.12738812
14910,0.166467577
14921,0.231345654
14925,0.199362963
14940,0.101658106
14954,0.230826929
15019,0.166962206
15065,0.218851283
15066,0.315413415
15070,0.136975601
15098,0.093885243
15110,0.240525678
15120,0.210979789
15124,0.190749213
15138,0.193742454
15153,0.128495961
15176,0.161509305
15185,0.162462205
15199,0.230800748
15318,0.220425189
15334,0.155460298
15348,0.241322577
15362,0.209059611
15371,0.148623243
15400,0.164306507
15419,0.130681247
15435,0.249704644
15441,0.169424817
15456,0.222150564
15462,0.251082957
15463,0.215159461
15490,0.155119181
15492,0.187593654
15500,0.176089898
15529,0.226699859
15610,0.232847124
15633,0.174044237
15638,0.109219044
15668,0.19458434
15700,0.110520303
15712,0.147114351
15722,0.248699307
15749,0.216624781
15760,0.205047816
15783,0.204926759
15790,0.187416866
15793,0.169515923
15801,0.238478944
15806,0.093140289
15814,0.214018196
15820,0.269079864
15831,0.178286001
15873,0.148928657
15875,0.153342992
15921,0.162066191
15922,0.181933194
15962,0.155647263
15980,0.257622004
16013,0.190141022
16032,0.167492837
16042,0.142063156
16076,0.122808099
16105,0.262559175
16108,0.279479325
16117,0.149088502
16125,0.134630039
16150,0.218337089
16185,0.186328053
16186,0.233191282
16236,0.213749453
16239,0.325833887
16241,0.22369206
16247,0.124894597
16313,0.122534685
16344,0.168898076
16346,0.216616496
16392,0.152691081
16395,0.18473199
16411,0.145600021
16412,0.143366545
16414,0.189245746
16427,0.249872699
16484,0.161272436
16487,0.243424833
16554,0.235311702
16603,0.145057961
16605,0.120158136
16615,0.150772318
16650,0.157274067
16659,0.17128858
16731,0.187827155
16735,0.206346631
16793,0.20045042
16816,0.260517716
16834,0.273323357
16864,0.160617799
16866,0.258125961
16880,0.218872353
16883,0.166955799
16907,0.159584999
16947,0.205199778
16951,0.134873211
17002,0.106594518
17016,0.130768791
17043,0.233449936
17054,0.131153107
17057,0.1588303
17076,0.361134291
17120,0.336715519
17126,0.211232483
17127,0.147471592
17143,0.275745988
17155,0.158762604
17167,0.110334657
17191,0.188964725
17207,0.202045336
17229,0.329410493
17231,0.163716137
17250,0.097336181
17263,0.15218541
17264,0.189063042
17266,0.141122967
17273,0.218995094
17281,0.177804843
17394,0.152756423
17423,0.189196289
17431,0.171708882
17432,0.146692604
17515,0.226234138
17522,0.193653405
17563,0.189446718
17617,0.12828058
17632,0.21175237
17633,0.23257488
17648,0.277461141
17649,0.16752471
17671,0.126239166
17688,0.150189787
17697,0.13522841
17731,0.216458142
17761,0.103742279
17768,0.196465358
17814,0.224878743
17863,0.198464885
17873,0.166624248
17880,0.176949546
17881,0.138492078
17885,0.240908548
17921,0.258731008
17924,0.253393769
17935,0.248823196
17952,0.183056325
17964,0.203668877
17988,0.120988294
18005,0.142150283
18008,0.215000123
18035,0.243863076
18042,0.29052195
18064,0.14205496
18080,0.099153027
18085,0.189763993
18088,0.19574073
18109,0.235321596
18121,0.206964552
18129,0.163157314
18133,0.151798964
18137,0.188740581
18207,0.15611659
18276,0.1553718
18305,0.163408518
18328,0.245260566
18332,0.17485112
18338,0.262676328
18345,0.249204859
18351,0.086402334
18366,0.198849782
18374,0.244018734
18404,0.207701862
18405,0.22922577
18417,0.253530145
18429,0.196918368
18437,0.13300842
18439,0.219064757
